FrameIndex,SystemTimeInSeconds,Frame difference,Frame Number,PinnedMemorySystemTime,PM Frame difference,,SubDataSystemTime,PinnedSystemTime,TimeDifference
6869,109.281754,0.022348,1249,203.156444,0.011171,,25.881556,26.015603,-0.134047
6870,109.304097,0.022343,1250,203.178783,0.022339,,25.903899,26.037942,-0.134043
6871,109.326442,0.022345,1251,203.189974,0.011191,,25.926244,26.049133,-0.122889
6872,109.348778,0.022336,1252,203.212311,0.022337,,25.94858,26.07147,-0.12289
6873,109.371125,0.022347,1253,203.223464,0.011153,,25.970927,26.082623,-0.111696
6874,109.393455,0.02233,1254,203.245804,0.02234,,25.993257,26.104963,-0.111706
6875,109.404631,0.011176,1255,203.256989,0.011185,,26.004433,26.116148,-0.111715
6876,109.415806,0.011175,1256,203.268138,0.011149,,26.015608,26.127297,-0.111689
6877,109.438138,0.022332,1257,203.290484,0.022346,,26.03794,26.149643,-0.111703
6878,109.449312,0.011174,1258,203.312852,0.022368,,26.049114,26.172011,-0.122897
6879,109.460477,0.011165,1259,203.335179,0.022327,,26.060279,26.194338,-0.134059
6880,109.482817,0.02234,1260,203.357502,0.022323,,26.082619,26.216661,-0.134042
6881,109.493989,0.011172,1261,203.379905,0.022403,,26.093791,26.239064,-0.145273
6882,109.51633,0.022341,1262,203.402184,0.022279,,26.116132,26.261343,-0.145211
6883,109.527497,0.011167,1263,203.424564,0.02238,,26.127299,26.283723,-0.156424
6884,109.549847,0.02235,1264,203.446884,0.02232,,26.149649,26.306043,-0.156394
6885,109.561018,0.011171,1265,203.469206,0.022322,,26.16082,26.328365,-0.167545
6886,109.572189,0.011171,1266,203.491547,0.022341,,26.171991,26.350706,-0.178715
6887,109.594524,0.022335,1267,203.513888,0.022341,,26.194326,26.373047,-0.178721
6888,109.605701,0.011177,1268,203.536228,0.02234,,26.205503,26.395387,-0.189884
6889,109.628037,0.022336,1269,203.558568,0.02234,,26.227839,26.417727,-0.189888
6890,109.639207,0.01117,1270,203.580917,0.022349,,26.239009,26.440076,-0.201067
6891,109.650374,0.011167,1271,203.603252,0.022335,,26.250176,26.462411,-0.212235
6892,109.672716,0.022342,1272,203.625611,0.022359,,26.272518,26.48477,-0.212252
6893,109.683898,0.011182,1273,203.647925,0.022314,,26.2837,26.507084,-0.223384
6894,109.706228,0.02233,1274,203.670271,0.022346,,26.30603,26.52943,-0.2234
6895,109.717397,0.011169,1275,203.692608,0.022337,,26.317199,26.551767,-0.234568
6896,109.728577,0.01118,1276,203.714985,0.022377,,26.328379,26.574144,-0.245765
6897,109.750908,0.022331,1277,203.737298,0.022313,,26.35071,26.596457,-0.245747
6898,109.762079,0.011171,1278,203.759644,0.022346,,26.361881,26.618803,-0.256922
6899,109.784431,0.022352,1279,203.781988,0.022344,,26.384233,26.641147,-0.256914
6900,109.795579,0.011148,1280,203.804311,0.022323,,26.395381,26.66347,-0.268089
6901,109.817928,0.022349,1281,203.815496,0.011185,,26.41773,26.674655,-0.256925
6902,109.829113,0.011185,1282,203.826657,0.011161,,26.428915,26.685816,-0.256901
6903,109.840268,0.011155,1283,203.837847,0.01119,,26.44007,26.697006,-0.256936
6904,109.86261,0.022342,1284,203.860187,0.02234,,26.462412,26.719346,-0.256934
6905,109.873777,0.011167,1285,203.871373,0.011186,,26.473579,26.730532,-0.256953
6906,109.896129,0.022352,1286,203.893721,0.022348,,26.495931,26.75288,-0.256949
6907,109.907287,0.011158,1287,203.904849,0.011128,,26.507089,26.764008,-0.256919
6908,109.92964,0.022353,1288,203.916054,0.011205,,26.529442,26.775213,-0.245771
6909,109.9408,0.01116,1289,203.938356,0.022302,,26.540602,26.797515,-0.256913
6910,109.974306,0.033506,1290,203.949557,0.011201,,26.574108,26.808716,-0.234608
6911,109.996655,0.022349,1291,203.971875,0.022318,,26.596457,26.831034,-0.234577
6912,110.018988,0.022333,1292,203.983042,0.011167,,26.61879,26.842201,-0.223411
6913,110.041342,0.022354,1293,203.994257,0.011215,,26.641144,26.853416,-0.212272
6914,110.06367,0.022328,1294,204.016556,0.022299,,26.663472,26.875715,-0.212243
6915,110.086025,0.022355,1295,204.027728,0.011172,,26.685827,26.886887,-0.20106
6916,110.10835,0.022325,1296,204.061235,0.033507,,26.708152,26.920394,-0.212242
6917,110.130718,0.022368,1297,204.072422,0.011187,,26.73052,26.931581,-0.201061
6918,110.153059,0.022341,1298,204.083589,0.011167,,26.752861,26.942748,-0.189887
6919,110.175372,0.022313,1299,204.094738,0.011149,,26.775174,26.953897,-0.178723
6920,110.197744,0.022372,1300,204.117085,0.022347,,26.797546,26.976244,-0.178698
6921,110.220059,0.022315,1301,204.128249,0.011164,,26.819861,26.987408,-0.167547
6922,110.242409,0.02235,1302,204.150597,0.022348,,26.842211,27.009756,-0.167545
6923,110.264744,0.022335,1303,204.161768,0.011171,,26.864546,27.020927,-0.156381
6924,110.28709,0.022346,1304,204.172932,0.011164,,26.886892,27.032091,-0.145199
6925,110.309432,0.022342,1305,204.195273,0.022341,,26.909234,27.054432,-0.145198
6926,110.331757,0.022325,1306,204.206446,0.011173,,26.931559,27.065605,-0.134046
6927,110.354106,0.022349,1307,204.217624,0.011178,,26.953908,27.076783,-0.122875
6928,110.376444,0.022338,1308,204.239952,0.022328,,26.976246,27.099111,-0.122865
6929,110.398783,0.022339,1309,204.25119,0.011238,,26.998585,27.110349,-0.111764
6930,110.421128,0.022345,1310,204.273473,0.022283,,27.02093,27.132632,-0.111702
6931,110.443464,0.022336,1311,204.284637,0.011164,,27.043266,27.143796,-0.10053
6932,110.465802,0.022338,1312,204.295809,0.011172,,27.065604,27.154968,-0.089364
6933,110.488143,0.022341,1313,204.31815,0.022341,,27.087945,27.177309,-0.089364
6934,110.499321,0.011178,1314,204.329327,0.011177,,27.099123,27.188486,-0.089363
6935,110.510484,0.011163,1315,204.340492,0.011165,,27.110286,27.199651,-0.089365
6936,110.521652,0.011168,1316,204.362828,0.022336,,27.121454,27.221987,-0.100533
6937,110.543991,0.022339,1317,204.374019,0.011191,,27.143793,27.233178,-0.089385
6938,110.555169,0.011178,1318,204.385169,0.01115,,27.154971,27.244328,-0.089357
6939,110.566353,0.011184,1319,204.407512,0.022343,,27.166155,27.266671,-0.100516
6940,110.577501,0.011148,1320,204.418686,0.011174,,27.177303,27.277845,-0.100542
6941,110.599847,0.022346,1321,204.429876,0.01119,,27.199649,27.289035,-0.089386
6942,110.611024,0.011177,1322,204.441042,0.011166,,27.210826,27.300201,-0.089375
6943,110.633364,0.02234,1323,204.463365,0.022323,,27.233166,27.322524,-0.089358
6944,110.64453,0.011166,1324,204.474537,0.011172,,27.244332,27.333696,-0.089364
6945,110.655702,0.011172,1325,204.496933,0.022396,,27.255504,27.356092,-0.100588
6946,110.678042,0.02234,1326,204.508041,0.011108,,27.277844,27.3672,-0.089356
6947,110.689222,0.01118,1327,204.519217,0.011176,,27.289024,27.378376,-0.089352
6948,110.700403,0.011181,1328,204.530388,0.011171,,27.300205,27.389547,-0.089342
6949,110.711554,0.011151,1329,204.541565,0.011177,,27.311356,27.400724,-0.089368
6950,110.733908,0.022354,1330,204.563903,0.022338,,27.33371,27.423062,-0.089352
6951,110.745066,0.011158,1331,204.575124,0.011221,,27.344868,27.434283,-0.089415
6952,110.756236,0.01117,1332,204.597475,0.022351,,27.356038,27.456634,-0.100596
6953,110.767431,0.011195,1333,204.608574,0.011099,,27.367233,27.467733,-0.1005
6954,110.789743,0.022312,1334,204.619761,0.011187,,27.389545,27.47892,-0.089375
6955,110.800916,0.011173,1335,204.630936,0.011175,,27.400718,27.490095,-0.089377
6956,110.812082,0.011166,1336,204.642093,0.011157,,27.411884,27.501252,-0.089368
6957,110.823261,0.011179,1337,204.664428,0.022335,,27.423063,27.523587,-0.100524
6958,110.845592,0.022331,1338,204.675602,0.011174,,27.445394,27.534761,-0.089367
6959,110.85676,0.011168,1339,204.697967,0.022365,,27.456562,27.557126,-0.100564
6960,110.867938,0.011178,1340,204.720279,0.022312,,27.46774,27.579438,-0.111698
6961,110.879101,0.011163,1341,204.742616,0.022337,,27.478903,27.601775,-0.122872
6962,110.90145,0.022349,1342,204.764964,0.022348,,27.501252,27.624123,-0.122871
6963,110.912619,0.011169,1343,204.787303,0.022339,,27.512421,27.646462,-0.134041
6964,110.934952,0.022333,1344,204.809656,0.022353,,27.534754,27.668815,-0.134061
6965,110.957302,0.02235,1345,204.831984,0.022328,,27.557104,27.691143,-0.134039
6966,110.979633,0.022331,1346,204.854328,0.022344,,27.579435,27.713487,-0.134052
6967,111.001979,0.022346,1347,204.876672,0.022344,,27.601781,27.735831,-0.13405
6968,111.02432,0.022341,1348,204.899005,0.022333,,27.624122,27.758164,-0.134042
6969,111.046668,0.022348,1349,204.921365,0.02236,,27.64647,27.780524,-0.134054
6970,111.069002,0.022334,1350,204.943686,0.022321,,27.668804,27.802845,-0.134041
6971,111.091338,0.022336,1351,204.966027,0.022341,,27.69114,27.825186,-0.134046
6972,111.113695,0.022357,1352,204.988436,0.022409,,27.713497,27.847595,-0.134098
6973,111.13602,0.022325,1353,205.010712,0.022276,,27.735822,27.869871,-0.134049
6974,111.158357,0.022337,1354,205.033067,0.022355,,27.758159,27.892226,-0.134067
6975,111.180707,0.02235,1355,205.055389,0.022322,,27.780509,27.914548,-0.134039
6976,111.203039,0.022332,1356,205.07773,0.022341,,27.802841,27.936889,-0.134048
6977,111.225386,0.022347,1357,205.100095,0.022365,,27.825188,27.959254,-0.134066
6978,111.247728,0.022342,1358,205.122478,0.022383,,27.84753,27.981637,-0.134107
6979,111.270069,0.022341,1359,205.144759,0.022281,,27.869871,28.003918,-0.134047
6980,111.292402,0.022333,1360,205.16709,0.022331,,27.892204,28.026249,-0.134045
6981,111.314744,0.022342,1361,205.189433,0.022343,,27.914546,28.048592,-0.134046
6982,111.337083,0.022339,1362,205.200631,0.011198,,27.936885,28.05979,-0.122905
6983,111.359427,0.022344,1363,205.211773,0.011142,,27.959229,28.070932,-0.111703
6984,111.381779,0.022352,1364,205.22295,0.011177,,27.981581,28.082109,-0.100528
6985,111.404107,0.022328,1365,205.245275,0.022325,,28.003909,28.104434,-0.100525
6986,111.42645,0.022343,1366,205.256464,0.011189,,28.026252,28.115623,-0.089371
6987,111.437638,0.011188,1367,205.267619,0.011155,,28.03744,28.126778,-0.089338
6988,111.448788,0.01115,1368,205.278795,0.011176,,28.04859,28.137954,-0.089364
6989,111.45997,0.011182,1369,205.289969,0.011174,,28.059772,28.149128,-0.089356
6990,111.471125,0.011155,1370,205.301131,0.011162,,28.070927,28.16029,-0.089363
6991,111.482304,0.011179,1371,205.3123,0.011169,,28.082106,28.171459,-0.089353
6992,111.493477,0.011173,1372,205.334645,0.022345,,28.093279,28.193804,-0.100525
6993,111.515867,0.02239,1373,205.345811,0.011166,,28.115669,28.20497,-0.089301
6994,111.527002,0.011135,1374,205.356996,0.011185,,28.126804,28.216155,-0.089351
6995,111.538182,0.01118,1375,205.36817,0.011174,,28.137984,28.227329,-0.089345
6996,111.549321,0.011139,1376,205.379323,0.011153,,28.149123,28.238482,-0.089359
6997,111.560499,0.011178,1377,205.3905,0.011177,,28.160301,28.249659,-0.089358
6998,111.582834,0.022335,1378,205.401673,0.011173,,28.182636,28.260832,-0.078196
6999,111.594029,0.011195,1379,205.424011,0.022338,,28.193831,28.28317,-0.089339
7000,111.61637,0.022341,1380,205.435177,0.011166,,28.216172,28.294336,-0.078164
7001,111.62752,0.01115,1381,205.446349,0.011172,,28.227322,28.305508,-0.078186
7002,111.638695,0.011175,1382,205.457522,0.011173,,28.238497,28.316681,-0.078184
7003,111.649862,0.011167,1383,205.46869,0.011168,,28.249664,28.327849,-0.078185
7004,111.661027,0.011165,1384,205.502202,0.033512,,28.260829,28.361361,-0.100532
7005,111.672199,0.011172,1385,205.513378,0.011176,,28.272001,28.372537,-0.100536
7006,111.683364,0.011165,1386,205.524543,0.011165,,28.283166,28.383702,-0.100536
7007,111.705709,0.022345,1387,205.535727,0.011184,,28.305511,28.394886,-0.089375
7008,111.716871,0.011162,1388,205.546876,0.011149,,28.316673,28.406035,-0.089362
7009,111.728054,0.011183,1389,205.558055,0.011179,,28.327856,28.417214,-0.089358
7010,111.739267,0.011213,1390,205.580393,0.022338,,28.339069,28.439552,-0.100483
7011,111.750384,0.011117,1391,205.602729,0.022336,,28.350186,28.461888,-0.111702
7012,111.761556,0.011172,1392,205.625096,0.022367,,28.361358,28.484255,-0.122897
7013,111.772724,0.011168,1393,205.647419,0.022323,,28.372526,28.506578,-0.134052
7014,111.795091,0.022367,1394,205.66975,0.022331,,28.394893,28.528909,-0.134016
7015,111.806245,0.011154,1395,205.69209,0.02234,,28.406047,28.551249,-0.145202
7016,111.817406,0.011161,1396,205.714442,0.022352,,28.417208,28.573601,-0.156393
7017,111.828581,0.011175,1397,205.736779,0.022337,,28.428383,28.595938,-0.167555
7018,111.839755,0.011174,1398,205.759114,0.022335,,28.439557,28.618273,-0.178716
7019,111.850915,0.01116,1399,205.781468,0.022354,,28.450717,28.640627,-0.18991
7020,111.862099,0.011184,1400,205.803798,0.02233,,28.461901,28.662957,-0.201056
7021,111.884435,0.022336,1401,205.826141,0.022343,,28.484237,28.6853,-0.201063
7022,111.906767,0.022332,1402,205.848482,0.022341,,28.506569,28.707641,-0.201072
7023,111.917953,0.011186,1403,205.870815,0.022333,,28.517755,28.729974,-0.212219
7024,111.929108,0.011155,1404,205.893156,0.022341,,28.52891,28.752315,-0.223405
7025,111.940332,0.011224,1405,205.915524,0.022368,,28.540134,28.774683,-0.234549
7026,111.962619,0.022287,1406,205.937868,0.022344,,28.562421,28.797027,-0.234606
7027,111.98496,0.022341,1407,205.960178,0.02231,,28.584762,28.819337,-0.234575
7028,112.007301,0.022341,1408,205.982525,0.022347,,28.607103,28.841684,-0.234581
7029,112.029657,0.022356,1409,206.004867,0.022342,,28.629459,28.864026,-0.234567
7030,112.051987,0.02233,1410,206.027204,0.022337,,28.651789,28.886363,-0.234574
7031,112.074348,0.022361,1411,206.049545,0.022341,,28.67415,28.908704,-0.234554
7032,112.09666,0.022312,1412,206.071893,0.022348,,28.696462,28.931052,-0.23459
7033,112.119028,0.022368,1413,206.083082,0.011189,,28.71883,28.942241,-0.223411
7034,112.14135,0.022322,1414,206.094247,0.011165,,28.741152,28.953406,-0.212254
7035,112.163698,0.022348,1415,206.105407,0.01116,,28.7635,28.964566,-0.201066
7036,112.186079,0.022381,1416,206.11662,0.011213,,28.785881,28.975779,-0.189898
7037,112.208398,0.022319,1417,206.127735,0.011115,,28.8082,28.986894,-0.178694
7038,112.230715,0.022317,1418,206.161252,0.033517,,28.830517,29.020411,-0.189894
7039,112.253053,0.022338,1419,206.172423,0.011171,,28.852855,29.031582,-0.178727
7040,112.275394,0.022341,1420,206.183616,0.011193,,28.875196,29.042775,-0.167579
7041,112.297732,0.022338,1421,206.194791,0.011175,,28.897534,29.05395,-0.156416
7042,112.320067,0.022335,1422,206.205933,0.011142,,28.919869,29.065092,-0.145223
7043,112.342435,0.022368,1423,206.217118,0.011185,,28.942237,29.076277,-0.13404
7044,112.364759,0.022324,1424,206.239444,0.022326,,28.964561,29.098603,-0.134042
7045,112.387097,0.022338,1425,206.250615,0.011171,,28.986899,29.109774,-0.122875
7046,112.40943,0.022333,1426,206.26179,0.011175,,29.009232,29.120949,-0.111717
7047,112.431776,0.022346,1427,206.272953,0.011163,,29.031578,29.132112,-0.100534
7048,112.454111,0.022335,1428,206.284118,0.011165,,29.053913,29.143277,-0.089364
7049,112.465292,0.011181,1429,206.306468,0.02235,,29.065094,29.165627,-0.100533
7050,112.48763,0.022338,1430,206.317628,0.01116,,29.087432,29.176787,-0.089355
7051,112.498799,0.011169,1431,206.328815,0.011187,,29.098601,29.187974,-0.089373
7052,112.509976,0.011177,1432,206.33998,0.011165,,29.109778,29.199139,-0.089361
7053,112.532304,0.022328,1433,206.362322,0.022342,,29.132106,29.221481,-0.089375
7054,112.543491,0.011187,1434,206.373489,0.011167,,29.143293,29.232648,-0.089355
7055,112.554646,0.011155,1435,206.384654,0.011165,,29.154448,29.243813,-0.089365
7056,112.565815,0.011169,1436,206.418182,0.033528,,29.165617,29.277341,-0.111724
7057,112.576993,0.011178,1437,206.42934,0.011158,,29.176795,29.288499,-0.111704
7058,112.599325,0.022332,1438,206.440543,0.011203,,29.199127,29.299702,-0.100575
7059,112.6105,0.011175,1439,206.451677,0.011134,,29.210302,29.310836,-0.100534
7060,112.632844,0.022344,1440,206.474013,0.022336,,29.232646,29.333172,-0.100526
7061,112.644014,0.01117,1441,206.485188,0.011175,,29.243816,29.344347,-0.100531
7062,112.655176,0.011162,1442,206.496363,0.011175,,29.254978,29.355522,-0.100544
7063,112.677522,0.022346,1443,206.518697,0.022334,,29.277324,29.377856,-0.100532
7064,112.688707,0.011185,1444,206.529866,0.011169,,29.288509,29.389025,-0.100516
7065,112.711042,0.022335,1445,206.552213,0.022347,,29.310844,29.411372,-0.100528
7066,112.722197,0.011155,1446,206.56338,0.011167,,29.321999,29.422539,-0.10054
7067,112.73338,0.011183,1447,206.585732,0.022352,,29.333182,29.444891,-0.111709
7068,112.755706,0.022326,1448,206.596949,0.011217,,29.355508,29.456108,-0.1006
7069,112.766887,0.011181,1449,206.619242,0.022293,,29.366689,29.478401,-0.111712
7070,112.789236,0.022349,1450,206.641571,0.022329,,29.389038,29.50073,-0.111692
7071,112.800402,0.011166,1451,206.652753,0.011182,,29.400204,29.511912,-0.111708
7072,112.82274,0.022338,1452,206.67508,0.022327,,29.422542,29.534239,-0.111697
7073,112.833908,0.011168,1453,206.686259,0.011179,,29.43371,29.545418,-0.111708
7074,112.867418,0.03351,1454,206.708619,0.02236,,29.46722,29.567778,-0.100558
7075,112.878591,0.011173,1455,206.719761,0.011142,,29.478393,29.57892,-0.100527
7076,112.889759,0.011168,1456,206.742105,0.022344,,29.489561,29.601264,-0.111703
7077,112.912117,0.022358,1457,206.753293,0.011188,,29.511919,29.612452,-0.100533
7078,112.923286,0.011169,1458,206.786845,0.033552,,29.523088,29.646004,-0.122916
7079,112.956783,0.033497,1459,206.809127,0.022282,,29.556585,29.668286,-0.111701
7080,112.979128,0.022345,1460,206.831469,0.022342,,29.57893,29.690628,-0.111698
7081,113.00146,0.022332,1461,206.853824,0.022355,,29.601262,29.712983,-0.111721
7082,113.023805,0.022345,1462,206.876198,0.022374,,29.623607,29.735357,-0.11175
7083,113.046201,0.022396,1463,206.898502,0.022304,,29.646003,29.757661,-0.111658
7084,113.068487,0.022286,1464,206.920846,0.022344,,29.668289,29.780005,-0.111716
7085,113.090828,0.022341,1465,206.943196,0.02235,,29.69063,29.802355,-0.111725
7086,113.113183,0.022355,1466,206.965513,0.022317,,29.712985,29.824672,-0.111687
7087,113.135509,0.022326,1467,206.987906,0.022393,,29.735311,29.847065,-0.111754
7088,113.157846,0.022337,1468,207.01019,0.022284,,29.757648,29.869349,-0.111701
7089,113.180207,0.022361,1469,207.032555,0.022365,,29.780009,29.891714,-0.111705
7090,113.202532,0.022325,1470,207.05492,0.022365,,29.802334,29.914079,-0.111745
7091,113.224874,0.022342,1471,207.077281,0.022361,,29.824676,29.93644,-0.111764
7092,113.247234,0.02236,1472,207.099592,0.022311,,29.847036,29.958751,-0.111715
7093,113.269549,0.022315,1473,207.121921,0.022329,,29.869351,29.98108,-0.111729
7094,113.291889,0.02234,1474,207.144281,0.02236,,29.891691,30.00344,-0.111749
7095,113.314288,0.022399,1475,207.166581,0.0223,,29.91409,30.02574,-0.11165
7096,113.336568,0.02228,1476,207.188934,0.022353,,29.93637,30.048093,-0.111723
7097,113.358938,0.02237,1477,207.211293,0.022359,,29.95874,30.070452,-0.111712
7098,113.381311,0.022373,1478,207.233601,0.022308,,29.981113,30.09276,-0.111647
7099,113.403592,0.022281,1479,207.255964,0.022363,,30.003394,30.115123,-0.111729
7100,113.425952,0.02236,1480,207.27828,0.022316,,30.025754,30.137439,-0.111685
7101,113.448334,0.022382,1481,207.30062,0.02234,,30.048136,30.159779,-0.111643
7102,113.470611,0.022277,1482,207.311794,0.011174,,30.070413,30.170953,-0.10054
7103,113.481798,0.011187,1483,207.323012,0.011218,,30.0816,30.182171,-0.100571
7104,113.49296,0.011162,1484,207.356469,0.033457,,30.092762,30.215628,-0.122866
7105,113.515314,0.022354,1485,207.367646,0.011177,,30.115116,30.226805,-0.111689
7106,113.526478,0.011164,1486,207.378823,0.011177,,30.12628,30.237982,-0.111702
7107,113.53763,0.011152,1487,207.401152,0.022329,,30.137432,30.260311,-0.122879
7108,113.559976,0.022346,1488,207.412313,0.011161,,30.159778,30.271472,-0.111694
7109,113.571143,0.011167,1489,207.423487,0.011174,,30.170945,30.282646,-0.111701
7110,113.593493,0.02235,1490,207.445832,0.022345,,30.193295,30.304991,-0.111696
7111,113.604672,0.011179,1491,207.456998,0.011166,,30.204474,30.316157,-0.111683
7112,113.627025,0.022353,1492,207.479336,0.022338,,30.226827,30.338495,-0.111668
7113,113.638164,0.011139,1493,207.490511,0.011175,,30.237966,30.34967,-0.111704
7114,113.660514,0.02235,1494,207.512873,0.022362,,30.260316,30.372032,-0.111716
7115,113.671689,0.011175,1495,207.524019,0.011146,,30.271491,30.383178,-0.111687
7116,113.694023,0.022334,1496,207.546383,0.022364,,30.293825,30.405542,-0.111717
7117,113.705208,0.011185,1497,207.557542,0.011159,,30.30501,30.416701,-0.111691
7118,113.727534,0.022326,1498,207.579901,0.022359,,30.327336,30.43906,-0.111724
7119,113.749871,0.022337,1499,207.591047,0.011146,,30.349673,30.450206,-0.100533
7120,113.761054,0.011183,1500,207.613386,0.022339,,30.360856,30.472545,-0.111689
7121,113.783384,0.02233,1501,207.624601,0.011215,,30.383186,30.48376,-0.100574
7122,113.794553,0.011169,1502,207.646899,0.022298,,30.394355,30.506058,-0.111703
7123,113.816889,0.022336,1503,207.658066,0.011167,,30.416691,30.517225,-0.100534
7124,113.828102,0.011213,1504,207.68044,0.022374,,30.427904,30.539599,-0.111695
7125,113.85042,0.022318,1505,207.691587,0.011147,,30.450222,30.550746,-0.100524
7126,113.861587,0.011167,1506,207.713927,0.02234,,30.461389,30.573086,-0.111697
7127,113.883911,0.022324,1507,207.7251,0.011173,,30.483713,30.584259,-0.100546
7128,113.895081,0.01117,1508,207.758606,0.033506,,30.494883,30.617765,-0.122882
7129,113.917425,0.022344,1509,207.769777,0.011171,,30.517227,30.628936,-0.111709
7130,113.93979,0.022365,1510,207.781002,0.011225,,30.539592,30.640161,-0.100569
7131,113.962103,0.022313,1511,207.803276,0.022274,,30.561905,30.662435,-0.10053
7132,113.984445,0.022342,1512,207.814452,0.011176,,30.584247,30.673611,-0.089364
7133,114.00681,0.022365,1513,207.83681,0.022358,,30.606612,30.695969,-0.089357
7134,114.029123,0.022313,1514,207.859136,0.022326,,30.628925,30.718295,-0.08937
7135,114.051491,0.022368,1515,207.881471,0.022335,,30.651293,30.74063,-0.089337
7136,114.073817,0.022326,1516,207.903816,0.022345,,30.673619,30.762975,-0.089356
7137,114.096145,0.022328,1517,207.926173,0.022357,,30.695947,30.785332,-0.089385
7138,114.118488,0.022343,1518,207.9485,0.022327,,30.71829,30.807659,-0.089369
7139,114.140836,0.022348,1519,207.970837,0.022337,,30.740638,30.829996,-0.089358
7140,114.163191,0.022355,1520,207.993212,0.022375,,30.762993,30.852371,-0.089378
7141,114.185513,0.022322,1521,208.015519,0.022307,,30.785315,30.874678,-0.089363
7142,114.207856,0.022343,1522,208.037864,0.022345,,30.807658,30.897023,-0.089365
7143,114.230221,0.022365,1523,208.060227,0.022363,,30.830023,30.919386,-0.089363
7144,114.252537,0.022316,1524,208.082575,0.022348,,30.852339,30.941734,-0.089395
7145,114.274895,0.022358,1525,208.104884,0.022309,,30.874697,30.964043,-0.089346
7146,114.297213,0.022318,1526,208.12725,0.022366,,30.897015,30.986409,-0.089394
7147,114.319565,0.022352,1527,208.149571,0.022321,,30.919367,31.00873,-0.089363
7148,114.341899,0.022334,1528,208.171909,0.022338,,30.941701,31.031068,-0.089367
7149,114.364232,0.022333,1529,208.19425,0.022341,,30.964034,31.053409,-0.089375
7150,114.386589,0.022357,1530,208.216585,0.022335,,30.986391,31.075744,-0.089353
7151,114.408913,0.022324,1531,208.238941,0.022356,,31.008715,31.0981,-0.089385
7152,114.431262,0.022349,1532,208.261295,0.022354,,31.031064,31.120454,-0.08939
7153,114.453597,0.022335,1533,208.283629,0.022334,,31.053399,31.142788,-0.089389
7154,114.475936,0.022339,1534,208.305953,0.022324,,31.075738,31.165112,-0.089374
7155,114.48717,0.011234,1535,208.328287,0.022334,,31.086972,31.187446,-0.100474
7156,114.498277,0.011107,1536,208.350627,0.02234,,31.098079,31.209786,-0.111707
7157,114.509457,0.01118,1537,208.372972,0.022345,,31.109259,31.232131,-0.122872
7158,114.531798,0.022341,1538,208.384138,0.011166,,31.1316,31.243297,-0.111697
7159,114.542962,0.011164,1539,208.395306,0.011168,,31.142764,31.254465,-0.111701
7160,114.554137,0.011175,1540,208.406481,0.011175,,31.153939,31.26564,-0.111701
7161,114.565328,0.011191,1541,208.428819,0.022338,,31.16513,31.287978,-0.122848
7162,114.587651,0.022323,1542,208.439993,0.011174,,31.187453,31.299152,-0.111699
7163,114.598842,0.011191,1543,208.451154,0.011161,,31.198644,31.310313,-0.111669
7164,114.610061,0.011219,1544,208.462333,0.011179,,31.209863,31.321492,-0.111629
7165,114.621155,0.011094,1545,208.473501,0.011168,,31.220957,31.33266,-0.111703
7166,114.632331,0.011176,1546,208.484662,0.011161,,31.232133,31.343821,-0.111688
7167,114.654672,0.022341,1547,208.49584,0.011178,,31.254474,31.354999,-0.100525
7168,114.665843,0.011171,1548,208.518184,0.022344,,31.265645,31.377343,-0.111698
7169,114.677081,0.011238,1549,208.529357,0.011173,,31.276883,31.388516,-0.111633
7170,114.699369,0.022288,1550,208.54052,0.011163,,31.299171,31.399679,-0.100508
7171,114.710519,0.01115,1551,208.551691,0.011171,,31.310321,31.41085,-0.100529
7172,114.721712,0.011193,1552,208.562863,0.011172,,31.321514,31.422022,-0.100508
7173,114.732856,0.011144,1553,208.574034,0.011171,,31.332658,31.433193,-0.100535
7174,114.744031,0.011175,1554,208.585242,0.011208,,31.343833,31.444401,-0.100568
7175,114.755202,0.011171,1555,208.60755,0.022308,,31.355004,31.466709,-0.111705
7176,114.766374,0.011172,1556,208.618747,0.011197,,31.366176,31.477906,-0.11173
7177,114.788727,0.022353,1557,208.629906,0.011159,,31.388529,31.489065,-0.100536
7178,114.799882,0.011155,1558,208.652222,0.022316,,31.399684,31.511381,-0.111697
7179,114.81105,0.011168,1559,208.663402,0.01118,,31.410852,31.522561,-0.111709
7180,114.82222,0.01117,1560,208.674563,0.011161,,31.422022,31.533722,-0.1117
7181,114.833392,0.011172,1561,208.68576,0.011197,,31.433194,31.544919,-0.111725
7182,114.84456,0.011168,1562,208.696933,0.011173,,31.444362,31.556092,-0.11173
7183,114.866896,0.022336,1563,208.708077,0.011144,,31.466698,31.567236,-0.100538
7184,114.878066,0.01117,1564,208.74159,0.033513,,31.477868,31.600749,-0.122881
7185,114.889313,0.011247,1565,208.752754,0.011164,,31.489115,31.611913,-0.122798
7186,114.90042,0.011107,1566,208.763945,0.011191,,31.500222,31.623104,-0.122882
7187,114.911576,0.011156,1567,208.7751,0.011155,,31.511378,31.634259,-0.122881
7188,114.933921,0.022345,1568,208.786265,0.011165,,31.533723,31.645424,-0.111701
7189,114.945101,0.01118,1569,208.797443,0.011178,,31.544903,31.656602,-0.111699
7190,114.956256,0.011155,1570,208.808618,0.011175,,31.556058,31.667777,-0.111719
7191,114.96748,0.011224,1571,208.830956,0.022338,,31.567282,31.690115,-0.122833
