FrameIndex,SystemTimeInSeconds,Frame difference,Frame Number,PinnedMemorySystemTime,PM Frame difference
6723,106.478038,0.022375,1103,200.386234,0.022374
6724,106.489203,0.011165,1104,200.408565,0.022331
6725,106.500347,0.011144,1105,200.430895,0.02233
6726,106.522689,0.022342,1106,200.453252,0.022357
6727,106.533855,0.011166,1107,200.475572,0.02232
6728,106.556208,0.022353,1108,200.497906,0.022334
6729,106.567375,0.011167,1109,200.520256,0.02235
6730,106.589717,0.022342,1110,200.542594,0.022338
6731,106.623226,0.033509,1111,200.564988,0.022394
6732,106.634402,0.011176,1112,200.587334,0.022346
6733,106.645563,0.011161,1113,200.609651,0.022317
6734,106.667898,0.022335,1114,200.631971,0.02232
6735,106.679074,0.011176,1115,200.654311,0.02234
6736,106.690265,0.011191,1116,200.676634,0.022323
6737,106.723755,0.03349,1117,200.698969,0.022335
6738,106.746098,0.022343,1118,200.72133,0.022361
6739,106.768435,0.022337,1119,200.743683,0.022353
6740,106.79078,0.022345,1120,200.765992,0.022309
6741,106.813123,0.022343,1121,200.788364,0.022372
6742,106.835456,0.022333,1122,200.810679,0.022315
6743,106.857797,0.022341,1123,200.821849,0.01117
6744,106.880168,0.022371,1124,200.833042,0.011193
6745,106.902478,0.02231,1125,200.844207,0.011165
6746,106.924825,0.022347,1126,200.86653,0.022323
6747,106.947161,0.022336,1127,200.877696,0.011166
6748,106.969497,0.022336,1128,200.900066,0.02237
6749,106.991847,0.02235,1129,200.911234,0.011168
6750,107.014178,0.022331,1130,200.933561,0.022327
6751,107.036524,0.022346,1131,200.944751,0.01119
6752,107.058861,0.022337,1132,200.955894,0.011143
6753,107.081199,0.022338,1133,200.989395,0.033501
6754,107.103596,0.022397,1134,201.000573,0.011178
6755,107.125903,0.022307,1135,201.01174,0.011167
6756,107.148225,0.022322,1136,201.022938,0.011198
6757,107.170587,0.022362,1137,201.045246,0.022308
6758,107.192934,0.022347,1138,201.056425,0.011179
6759,107.215305,0.022371,1139,201.078764,0.022339
6760,107.237616,0.022311,1140,201.089934,0.01117
6761,107.248772,0.011156,1141,201.112299,0.022365
6762,107.259925,0.011153,1142,201.123449,0.01115
6763,107.2711,0.011175,1143,201.14579,0.022341
6764,107.293435,0.022335,1144,201.156956,0.011166
6765,107.304607,0.011172,1145,201.179297,0.022341
6766,107.326976,0.022369,1146,201.190465,0.011168
6767,107.338133,0.011157,1147,201.201643,0.011178
6768,107.360474,0.022341,1148,201.223973,0.02233
6769,107.382798,0.022324,1149,201.235149,0.011176
6770,107.393981,0.011183,1150,201.257528,0.022379
6771,107.405146,0.011165,1151,201.268666,0.011138
6772,107.427483,0.022337,1152,201.291057,0.022391
6773,107.438657,0.011174,1153,201.302173,0.011116
6774,107.449817,0.01116,1154,201.335685,0.033512
6775,107.472165,0.022348,1155,201.358017,0.022332
6776,107.483338,0.011173,1156,201.380365,0.022348
6777,107.505675,0.022337,1157,201.402709,0.022344
6778,107.539186,0.033511,1158,201.425074,0.022365
6779,107.550356,0.01117,1159,201.450783,0.025709
6780,107.56153,0.011174,1160,201.469944,0.019161
6781,107.583861,0.022331,1161,201.492064,0.02212
6782,107.595033,0.011172,1162,201.51442,0.022356
6783,107.606202,0.011169,1163,201.536741,0.022321
6784,107.628553,0.022351,1164,201.559113,0.022372
6785,107.639726,0.011173,1165,201.581439,0.022326
6786,107.662059,0.022333,1166,201.603786,0.022347
6787,107.673237,0.011178,1167,201.626114,0.022328
6788,107.695571,0.022334,1168,201.648485,0.022371
6789,107.706784,0.011213,1169,201.670807,0.022322
6790,107.717906,0.011122,1170,201.693149,0.022342
6791,107.740253,0.022347,1171,201.715481,0.022332
6792,107.751436,0.011183,1172,201.737831,0.02235
6793,107.773791,0.022355,1173,201.760153,0.022322
6794,107.784934,0.011143,1174,201.782492,0.022339
6795,107.807282,0.022348,1175,201.804861,0.022369
6796,107.818438,0.011156,1176,201.82718,0.022319
6797,107.829615,0.011177,1177,201.849516,0.022336
6798,107.863122,0.033507,1178,201.860735,0.011219
6799,107.874293,0.011171,1179,201.87185,0.011115
6800,107.885466,0.011173,1180,201.883039,0.011189
6801,107.9078,0.022334,1181,201.90537,0.022331
6802,107.930147,0.022347,1182,201.938882,0.033512
6803,107.952492,0.022345,1183,201.950058,0.011176
6804,107.974832,0.02234,1184,201.961239,0.011181
6805,107.997162,0.02233,1185,201.983559,0.02232
6806,108.019506,0.022344,1186,201.994732,0.011173
6807,108.041847,0.022341,1187,202.005922,0.01119
6808,108.064209,0.022362,1188,202.02824,0.022318
6809,108.086559,0.02235,1189,202.039412,0.011172
6810,108.108881,0.022322,1190,202.06177,0.022358
6811,108.131207,0.022326,1191,202.072922,0.011152
6812,108.153551,0.022344,1192,202.095268,0.022346
6813,108.175895,0.022344,1193,202.10644,0.011172
6814,108.19823,0.022335,1194,202.128777,0.022337
6815,108.220589,0.022359,1195,202.139943,0.011166
6816,108.242919,0.02233,1196,202.16228,0.022337
6817,108.26525,0.022331,1197,202.173459,0.011179
6818,108.287591,0.022341,1198,202.195857,0.022398
6819,108.309969,0.022378,1199,202.206971,0.011114
6820,108.332279,0.02231,1200,202.229349,0.022378
6821,108.354614,0.022335,1201,202.240472,0.011123
6822,108.377007,0.022393,1202,202.262808,0.022336
6823,108.39932,0.022313,1203,202.273981,0.011173
6824,108.42164,0.02232,1204,202.285174,0.011193
6825,108.443986,0.022346,1205,202.307494,0.02232
6826,108.466316,0.02233,1206,202.318664,0.01117
6827,108.477547,0.011231,1207,202.341008,0.022344
6828,108.48871,0.011163,1208,202.363344,0.022336
6829,108.499837,0.011127,1209,202.385687,0.022343
6830,108.522172,0.022335,1210,202.408033,0.022346
6831,108.533342,0.01117,1211,202.430372,0.022339
6832,108.555689,0.022347,1212,202.452703,0.022331
6833,108.566852,0.011163,1213,202.475055,0.022352
6834,108.589211,0.022359,1214,202.497385,0.02233
6835,108.600371,0.01116,1215,202.51974,0.022355
6836,108.622711,0.02234,1216,202.542067,0.022327
6837,108.63388,0.011169,1217,202.564428,0.022361
6838,108.656238,0.022358,1218,202.586778,0.02235
6839,108.667379,0.011141,1219,202.609117,0.022339
6840,108.689743,0.022364,1220,202.631441,0.022324
6841,108.700905,0.011162,1221,202.653775,0.022334
6842,108.723234,0.022329,1222,202.676134,0.022359
6843,108.734415,0.011181,1223,202.698457,0.022323
6844,108.756787,0.022372,1224,202.720798,0.022341
6845,108.767918,0.011131,1225,202.743139,0.022341
6846,108.790271,0.022353,1226,202.765493,0.022354
6847,108.80143,0.011159,1227,202.787824,0.022331
6848,108.834932,0.033502,1228,202.810176,0.022352
6849,108.846142,0.01121,1229,202.8325,0.022324
6850,108.857287,0.011145,1230,202.85484,0.02234
6851,108.879621,0.022334,1231,202.866012,0.011172
6852,108.901965,0.022344,1232,202.877182,0.01117
6853,108.924306,0.022341,1233,202.88837,0.011188
6854,108.946646,0.02234,1234,202.910688,0.022318
6855,108.968996,0.02235,1235,202.921859,0.011171
6856,108.991333,0.022337,1236,202.944222,0.022363
6857,109.013664,0.022331,1237,202.955369,0.011147
6858,109.036017,0.022353,1238,202.977738,0.022369
6859,109.058347,0.02233,1239,202.988894,0.011156
6860,109.080679,0.022332,1240,203.011251,0.022357
6861,109.103044,0.022365,1241,203.0224,0.011149
6862,109.125364,0.02232,1242,203.04473,0.02233
6863,109.147717,0.022353,1243,203.055907,0.011177
6864,109.170049,0.022332,1244,203.078241,0.022334
6865,109.19239,0.022341,1245,203.089417,0.011176
6866,109.214737,0.022347,1246,203.111763,0.022346
6867,109.23707,0.022333,1247,203.122934,0.011171
6868,109.259406,0.022336,1248,203.145273,0.022339
6869,109.281754,0.022348,1249,203.156444,0.011171
6870,109.304097,0.022343,1250,203.178783,0.022339
6871,109.326442,0.022345,1251,203.189974,0.011191
6872,109.348778,0.022336,1252,203.212311,0.022337
6873,109.371125,0.022347,1253,203.223464,0.011153
6874,109.393455,0.02233,1254,203.245804,0.02234
6875,109.404631,0.011176,1255,203.256989,0.011185
6876,109.415806,0.011175,1256,203.268138,0.011149
6877,109.438138,0.022332,1257,203.290484,0.022346
6878,109.449312,0.011174,1258,203.312852,0.022368
6879,109.460477,0.011165,1259,203.335179,0.022327
6880,109.482817,0.02234,1260,203.357502,0.022323
6881,109.493989,0.011172,1261,203.379905,0.022403
6882,109.51633,0.022341,1262,203.402184,0.022279
6883,109.527497,0.011167,1263,203.424564,0.02238
6884,109.549847,0.02235,1264,203.446884,0.02232
6885,109.561018,0.011171,1265,203.469206,0.022322
6886,109.572189,0.011171,1266,203.491547,0.022341
6887,109.594524,0.022335,1267,203.513888,0.022341
6888,109.605701,0.011177,1268,203.536228,0.02234
6889,109.628037,0.022336,1269,203.558568,0.02234
6890,109.639207,0.01117,1270,203.580917,0.022349
6891,109.650374,0.011167,1271,203.603252,0.022335
6892,109.672716,0.022342,1272,203.625611,0.022359
6893,109.683898,0.011182,1273,203.647925,0.022314
6894,109.706228,0.02233,1274,203.670271,0.022346
6895,109.717397,0.011169,1275,203.692608,0.022337
6896,109.728577,0.01118,1276,203.714985,0.022377
6897,109.750908,0.022331,1277,203.737298,0.022313
6898,109.762079,0.011171,1278,203.759644,0.022346
6899,109.784431,0.022352,1279,203.781988,0.022344
6900,109.795579,0.011148,1280,203.804311,0.022323
6901,109.817928,0.022349,1281,203.815496,0.011185
6902,109.829113,0.011185,1282,203.826657,0.011161
6903,109.840268,0.011155,1283,203.837847,0.01119
6904,109.86261,0.022342,1284,203.860187,0.02234
6905,109.873777,0.011167,1285,203.871373,0.011186
6906,109.896129,0.022352,1286,203.893721,0.022348
6907,109.907287,0.011158,1287,203.904849,0.011128
6908,109.92964,0.022353,1288,203.916054,0.011205
6909,109.9408,0.01116,1289,203.938356,0.022302
6910,109.974306,0.033506,1290,203.949557,0.011201
6911,109.996655,0.022349,1291,203.971875,0.022318
6912,110.018988,0.022333,1292,203.983042,0.011167
6913,110.041342,0.022354,1293,203.994257,0.011215
6914,110.06367,0.022328,1294,204.016556,0.022299
6915,110.086025,0.022355,1295,204.027728,0.011172
6916,110.10835,0.022325,1296,204.061235,0.033507
6917,110.130718,0.022368,1297,204.072422,0.011187
6918,110.153059,0.022341,1298,204.083589,0.011167
6919,110.175372,0.022313,1299,204.094738,0.011149
6920,110.197744,0.022372,1300,204.117085,0.022347
6921,110.220059,0.022315,1301,204.128249,0.011164
6922,110.242409,0.02235,1302,204.150597,0.022348
6923,110.264744,0.022335,1303,204.161768,0.011171
6924,110.28709,0.022346,1304,204.172932,0.011164
6925,110.309432,0.022342,1305,204.195273,0.022341
6926,110.331757,0.022325,1306,204.206446,0.011173
6927,110.354106,0.022349,1307,204.217624,0.011178
6928,110.376444,0.022338,1308,204.239952,0.022328
6929,110.398783,0.022339,1309,204.25119,0.011238
6930,110.421128,0.022345,1310,204.273473,0.022283
6931,110.443464,0.022336,1311,204.284637,0.011164
6932,110.465802,0.022338,1312,204.295809,0.011172
6933,110.488143,0.022341,1313,204.31815,0.022341
6934,110.499321,0.011178,1314,204.329327,0.011177
6935,110.510484,0.011163,1315,204.340492,0.011165
6936,110.521652,0.011168,1316,204.362828,0.022336
6937,110.543991,0.022339,1317,204.374019,0.011191
6938,110.555169,0.011178,1318,204.385169,0.01115
6939,110.566353,0.011184,1319,204.407512,0.022343
6940,110.577501,0.011148,1320,204.418686,0.011174
6941,110.599847,0.022346,1321,204.429876,0.01119
6942,110.611024,0.011177,1322,204.441042,0.011166
6943,110.633364,0.02234,1323,204.463365,0.022323
6944,110.64453,0.011166,1324,204.474537,0.011172
6945,110.655702,0.011172,1325,204.496933,0.022396
6946,110.678042,0.02234,1326,204.508041,0.011108
6947,110.689222,0.01118,1327,204.519217,0.011176
6948,110.700403,0.011181,1328,204.530388,0.011171
6949,110.711554,0.011151,1329,204.541565,0.011177
6950,110.733908,0.022354,1330,204.563903,0.022338
6951,110.745066,0.011158,1331,204.575124,0.011221
6952,110.756236,0.01117,1332,204.597475,0.022351
6953,110.767431,0.011195,1333,204.608574,0.011099
6954,110.789743,0.022312,1334,204.619761,0.011187
6955,110.800916,0.011173,1335,204.630936,0.011175
6956,110.812082,0.011166,1336,204.642093,0.011157
6957,110.823261,0.011179,1337,204.664428,0.022335
6958,110.845592,0.022331,1338,204.675602,0.011174
6959,110.85676,0.011168,1339,204.697967,0.022365
6960,110.867938,0.011178,1340,204.720279,0.022312
6961,110.879101,0.011163,1341,204.742616,0.022337
6962,110.90145,0.022349,1342,204.764964,0.022348
6963,110.912619,0.011169,1343,204.787303,0.022339
6964,110.934952,0.022333,1344,204.809656,0.022353
6965,110.957302,0.02235,1345,204.831984,0.022328
6966,110.979633,0.022331,1346,204.854328,0.022344
6967,111.001979,0.022346,1347,204.876672,0.022344
6968,111.02432,0.022341,1348,204.899005,0.022333
6969,111.046668,0.022348,1349,204.921365,0.02236
6970,111.069002,0.022334,1350,204.943686,0.022321
6971,111.091338,0.022336,1351,204.966027,0.022341
6972,111.113695,0.022357,1352,204.988436,0.022409
6973,111.13602,0.022325,1353,205.010712,0.022276
6974,111.158357,0.022337,1354,205.033067,0.022355
6975,111.180707,0.02235,1355,205.055389,0.022322
6976,111.203039,0.022332,1356,205.07773,0.022341
6977,111.225386,0.022347,1357,205.100095,0.022365
6978,111.247728,0.022342,1358,205.122478,0.022383
6979,111.270069,0.022341,1359,205.144759,0.022281
6980,111.292402,0.022333,1360,205.16709,0.022331
6981,111.314744,0.022342,1361,205.189433,0.022343
6982,111.337083,0.022339,1362,205.200631,0.011198
6983,111.359427,0.022344,1363,205.211773,0.011142
6984,111.381779,0.022352,1364,205.22295,0.011177
6985,111.404107,0.022328,1365,205.245275,0.022325
6986,111.42645,0.022343,1366,205.256464,0.011189
6987,111.437638,0.011188,1367,205.267619,0.011155
6988,111.448788,0.01115,1368,205.278795,0.011176
6989,111.45997,0.011182,1369,205.289969,0.011174
6990,111.471125,0.011155,1370,205.301131,0.011162
6991,111.482304,0.011179,1371,205.3123,0.011169
6992,111.493477,0.011173,1372,205.334645,0.022345
6993,111.515867,0.02239,1373,205.345811,0.011166
6994,111.527002,0.011135,1374,205.356996,0.011185
6995,111.538182,0.01118,1375,205.36817,0.011174
6996,111.549321,0.011139,1376,205.379323,0.011153
6997,111.560499,0.011178,1377,205.3905,0.011177
6998,111.582834,0.022335,1378,205.401673,0.011173
6999,111.594029,0.011195,1379,205.424011,0.022338
7000,111.61637,0.022341,1380,205.435177,0.011166
7001,111.62752,0.01115,1381,205.446349,0.011172
7002,111.638695,0.011175,1382,205.457522,0.011173
7003,111.649862,0.011167,1383,205.46869,0.011168
7004,111.661027,0.011165,1384,205.502202,0.033512
7005,111.672199,0.011172,1385,205.513378,0.011176
7006,111.683364,0.011165,1386,205.524543,0.011165
7007,111.705709,0.022345,1387,205.535727,0.011184
7008,111.716871,0.011162,1388,205.546876,0.011149
7009,111.728054,0.011183,1389,205.558055,0.011179
7010,111.739267,0.011213,1390,205.580393,0.022338
7011,111.750384,0.011117,1391,205.602729,0.022336
7012,111.761556,0.011172,1392,205.625096,0.022367
7013,111.772724,0.011168,1393,205.647419,0.022323
7014,111.795091,0.022367,1394,205.66975,0.022331
7015,111.806245,0.011154,1395,205.69209,0.02234
7016,111.817406,0.011161,1396,205.714442,0.022352
7017,111.828581,0.011175,1397,205.736779,0.022337
7018,111.839755,0.011174,1398,205.759114,0.022335
7019,111.850915,0.01116,1399,205.781468,0.022354
7020,111.862099,0.011184,1400,205.803798,0.02233
7021,111.884435,0.022336,1401,205.826141,0.022343
7022,111.906767,0.022332,1402,205.848482,0.022341
7023,111.917953,0.011186,1403,205.870815,0.022333
7024,111.929108,0.011155,1404,205.893156,0.022341
7025,111.940332,0.011224,1405,205.915524,0.022368
7026,111.962619,0.022287,1406,205.937868,0.022344
7027,111.98496,0.022341,1407,205.960178,0.02231
7028,112.007301,0.022341,1408,205.982525,0.022347
7029,112.029657,0.022356,1409,206.004867,0.022342
7030,112.051987,0.02233,1410,206.027204,0.022337
7031,112.074348,0.022361,1411,206.049545,0.022341
7032,112.09666,0.022312,1412,206.071893,0.022348
7033,112.119028,0.022368,1413,206.083082,0.011189
7034,112.14135,0.022322,1414,206.094247,0.011165
7035,112.163698,0.022348,1415,206.105407,0.01116
7036,112.186079,0.022381,1416,206.11662,0.011213
7037,112.208398,0.022319,1417,206.127735,0.011115
7038,112.230715,0.022317,1418,206.161252,0.033517
7039,112.253053,0.022338,1419,206.172423,0.011171
7040,112.275394,0.022341,1420,206.183616,0.011193
7041,112.297732,0.022338,1421,206.194791,0.011175
7042,112.320067,0.022335,1422,206.205933,0.011142
7043,112.342435,0.022368,1423,206.217118,0.011185
7044,112.364759,0.022324,1424,206.239444,0.022326
7045,112.387097,0.022338,1425,206.250615,0.011171
7046,112.40943,0.022333,1426,206.26179,0.011175
7047,112.431776,0.022346,1427,206.272953,0.011163
7048,112.454111,0.022335,1428,206.284118,0.011165
7049,112.465292,0.011181,1429,206.306468,0.02235
7050,112.48763,0.022338,1430,206.317628,0.01116
7051,112.498799,0.011169,1431,206.328815,0.011187
7052,112.509976,0.011177,1432,206.33998,0.011165
7053,112.532304,0.022328,1433,206.362322,0.022342
7054,112.543491,0.011187,1434,206.373489,0.011167
7055,112.554646,0.011155,1435,206.384654,0.011165
7056,112.565815,0.011169,1436,206.418182,0.033528
7057,112.576993,0.011178,1437,206.42934,0.011158
7058,112.599325,0.022332,1438,206.440543,0.011203
7059,112.6105,0.011175,1439,206.451677,0.011134
7060,112.632844,0.022344,1440,206.474013,0.022336
7061,112.644014,0.01117,1441,206.485188,0.011175
7062,112.655176,0.011162,1442,206.496363,0.011175
7063,112.677522,0.022346,1443,206.518697,0.022334
7064,112.688707,0.011185,1444,206.529866,0.011169
7065,112.711042,0.022335,1445,206.552213,0.022347
7066,112.722197,0.011155,1446,206.56338,0.011167
7067,112.73338,0.011183,1447,206.585732,0.022352
7068,112.755706,0.022326,1448,206.596949,0.011217
7069,112.766887,0.011181,1449,206.619242,0.022293
7070,112.789236,0.022349,1450,206.641571,0.022329
7071,112.800402,0.011166,1451,206.652753,0.011182
7072,112.82274,0.022338,1452,206.67508,0.022327
7073,112.833908,0.011168,1453,206.686259,0.011179
7074,112.867418,0.03351,1454,206.708619,0.02236
7075,112.878591,0.011173,1455,206.719761,0.011142
7076,112.889759,0.011168,1456,206.742105,0.022344
7077,112.912117,0.022358,1457,206.753293,0.011188
7078,112.923286,0.011169,1458,206.786845,0.033552
7079,112.956783,0.033497,1459,206.809127,0.022282
7080,112.979128,0.022345,1460,206.831469,0.022342
7081,113.00146,0.022332,1461,206.853824,0.022355
7082,113.023805,0.022345,1462,206.876198,0.022374
7083,113.046201,0.022396,1463,206.898502,0.022304
7084,113.068487,0.022286,1464,206.920846,0.022344
7085,113.090828,0.022341,1465,206.943196,0.02235
7086,113.113183,0.022355,1466,206.965513,0.022317
7087,113.135509,0.022326,1467,206.987906,0.022393
7088,113.157846,0.022337,1468,207.01019,0.022284
7089,113.180207,0.022361,1469,207.032555,0.022365
7090,113.202532,0.022325,1470,207.05492,0.022365
7091,113.224874,0.022342,1471,207.077281,0.022361
7092,113.247234,0.02236,1472,207.099592,0.022311
7093,113.269549,0.022315,1473,207.121921,0.022329
7094,113.291889,0.02234,1474,207.144281,0.02236
7095,113.314288,0.022399,1475,207.166581,0.0223
7096,113.336568,0.02228,1476,207.188934,0.022353
7097,113.358938,0.02237,1477,207.211293,0.022359
7098,113.381311,0.022373,1478,207.233601,0.022308
7099,113.403592,0.022281,1479,207.255964,0.022363
7100,113.425952,0.02236,1480,207.27828,0.022316
7101,113.448334,0.022382,1481,207.30062,0.02234
7102,113.470611,0.022277,1482,207.311794,0.011174
7103,113.481798,0.011187,1483,207.323012,0.011218
7104,113.49296,0.011162,1484,207.356469,0.033457
7105,113.515314,0.022354,1485,207.367646,0.011177
7106,113.526478,0.011164,1486,207.378823,0.011177
7107,113.53763,0.011152,1487,207.401152,0.022329
7108,113.559976,0.022346,1488,207.412313,0.011161
7109,113.571143,0.011167,1489,207.423487,0.011174
7110,113.593493,0.02235,1490,207.445832,0.022345
7111,113.604672,0.011179,1491,207.456998,0.011166
7112,113.627025,0.022353,1492,207.479336,0.022338
7113,113.638164,0.011139,1493,207.490511,0.011175
7114,113.660514,0.02235,1494,207.512873,0.022362
7115,113.671689,0.011175,1495,207.524019,0.011146
7116,113.694023,0.022334,1496,207.546383,0.022364
7117,113.705208,0.011185,1497,207.557542,0.011159
7118,113.727534,0.022326,1498,207.579901,0.022359
7119,113.749871,0.022337,1499,207.591047,0.011146
7120,113.761054,0.011183,1500,207.613386,0.022339
7121,113.783384,0.02233,1501,207.624601,0.011215
7122,113.794553,0.011169,1502,207.646899,0.022298
7123,113.816889,0.022336,1503,207.658066,0.011167
7124,113.828102,0.011213,1504,207.68044,0.022374
7125,113.85042,0.022318,1505,207.691587,0.011147
7126,113.861587,0.011167,1506,207.713927,0.02234
7127,113.883911,0.022324,1507,207.7251,0.011173
7128,113.895081,0.01117,1508,207.758606,0.033506
7129,113.917425,0.022344,1509,207.769777,0.011171
7130,113.93979,0.022365,1510,207.781002,0.011225
7131,113.962103,0.022313,1511,207.803276,0.022274
7132,113.984445,0.022342,1512,207.814452,0.011176
7133,114.00681,0.022365,1513,207.83681,0.022358
7134,114.029123,0.022313,1514,207.859136,0.022326
7135,114.051491,0.022368,1515,207.881471,0.022335
7136,114.073817,0.022326,1516,207.903816,0.022345
7137,114.096145,0.022328,1517,207.926173,0.022357
7138,114.118488,0.022343,1518,207.9485,0.022327
7139,114.140836,0.022348,1519,207.970837,0.022337
7140,114.163191,0.022355,1520,207.993212,0.022375
7141,114.185513,0.022322,1521,208.015519,0.022307
7142,114.207856,0.022343,1522,208.037864,0.022345
7143,114.230221,0.022365,1523,208.060227,0.022363
7144,114.252537,0.022316,1524,208.082575,0.022348
7145,114.274895,0.022358,1525,208.104884,0.022309
7146,114.297213,0.022318,1526,208.12725,0.022366
7147,114.319565,0.022352,1527,208.149571,0.022321
7148,114.341899,0.022334,1528,208.171909,0.022338
7149,114.364232,0.022333,1529,208.19425,0.022341
7150,114.386589,0.022357,1530,208.216585,0.022335
7151,114.408913,0.022324,1531,208.238941,0.022356
7152,114.431262,0.022349,1532,208.261295,0.022354
7153,114.453597,0.022335,1533,208.283629,0.022334
7154,114.475936,0.022339,1534,208.305953,0.022324
7155,114.48717,0.011234,1535,208.328287,0.022334
7156,114.498277,0.011107,1536,208.350627,0.02234
7157,114.509457,0.01118,1537,208.372972,0.022345
7158,114.531798,0.022341,1538,208.384138,0.011166
7159,114.542962,0.011164,1539,208.395306,0.011168
7160,114.554137,0.011175,1540,208.406481,0.011175
7161,114.565328,0.011191,1541,208.428819,0.022338
7162,114.587651,0.022323,1542,208.439993,0.011174
7163,114.598842,0.011191,1543,208.451154,0.011161
7164,114.610061,0.011219,1544,208.462333,0.011179
7165,114.621155,0.011094,1545,208.473501,0.011168
7166,114.632331,0.011176,1546,208.484662,0.011161
7167,114.654672,0.022341,1547,208.49584,0.011178
7168,114.665843,0.011171,1548,208.518184,0.022344
7169,114.677081,0.011238,1549,208.529357,0.011173
7170,114.699369,0.022288,1550,208.54052,0.011163
7171,114.710519,0.01115,1551,208.551691,0.011171
7172,114.721712,0.011193,1552,208.562863,0.011172
7173,114.732856,0.011144,1553,208.574034,0.011171
7174,114.744031,0.011175,1554,208.585242,0.011208
7175,114.755202,0.011171,1555,208.60755,0.022308
7176,114.766374,0.011172,1556,208.618747,0.011197
7177,114.788727,0.022353,1557,208.629906,0.011159
7178,114.799882,0.011155,1558,208.652222,0.022316
7179,114.81105,0.011168,1559,208.663402,0.01118
7180,114.82222,0.01117,1560,208.674563,0.011161
7181,114.833392,0.011172,1561,208.68576,0.011197
7182,114.84456,0.011168,1562,208.696933,0.011173
7183,114.866896,0.022336,1563,208.708077,0.011144
7184,114.878066,0.01117,1564,208.74159,0.033513
7185,114.889313,0.011247,1565,208.752754,0.011164
7186,114.90042,0.011107,1566,208.763945,0.011191
7187,114.911576,0.011156,1567,208.7751,0.011155
7188,114.933921,0.022345,1568,208.786265,0.011165
7189,114.945101,0.01118,1569,208.797443,0.011178
7190,114.956256,0.011155,1570,208.808618,0.011175
7191,114.96748,0.011224,1571,208.830956,0.022338
7192,114.978614,0.011134,1572,208.84212,0.011164
7193,115.000981,0.022367,1573,208.85329,0.01117
7194,115.01212,0.011139,1574,208.864493,0.011203
7195,115.023294,0.011174,1575,208.875628,0.011135
7196,115.034466,0.011172,1576,208.886801,0.011173
7197,115.056798,0.022332,1577,208.897968,0.011167
7198,115.067968,0.01117,1578,208.920316,0.022348
7199,115.079132,0.011164,1579,208.931494,0.011178
7200,115.090322,0.01119,1580,208.942654,0.01116
7201,115.101482,0.01116,1581,208.953859,0.011205
7202,115.112651,0.011169,1582,208.965011,0.011152
7203,115.123821,0.01117,1583,208.976235,0.011224
7204,115.146155,0.022334,1584,208.9985,0.022265
7205,115.157323,0.011168,1585,209.009669,0.011169
7206,115.168588,0.011265,1586,209.020861,0.011192
7207,115.179666,0.011078,1587,209.032034,0.011173
7208,115.190834,0.011168,1588,209.043192,0.011158
7209,115.202004,0.01117,1589,209.054384,0.011192
7210,115.224346,0.022342,1590,209.065525,0.011141
7211,115.246697,0.022351,1591,209.087864,0.022339
7212,115.269025,0.022328,1592,209.099031,0.011167
7213,115.291376,0.022351,1593,209.110209,0.011178
7214,115.313717,0.022341,1594,209.121379,0.01117
7215,115.336058,0.022341,1595,209.132544,0.011165
7216,115.358392,0.022334,1596,209.143711,0.011167
7217,115.380734,0.022342,1597,209.177273,0.033562
7218,115.403076,0.022342,1598,209.199574,0.022301
7219,115.4255,0.022424,1599,209.221932,0.022358
7220,115.447752,0.022252,1600,209.244308,0.022376
7221,115.470091,0.022339,1601,209.266611,0.022303
7222,115.49243,0.022339,1602,209.28896,0.022349
7223,115.514777,0.022347,1603,209.311331,0.022371
7224,115.537112,0.022335,1604,209.333614,0.022283
7225,115.559468,0.022356,1605,209.355964,0.02235
7226,115.581815,0.022347,1606,209.378313,0.022349
7227,115.604144,0.022329,1607,209.400635,0.022322
7228,115.626482,0.022338,1608,209.42297,0.022335
7229,115.648817,0.022335,1609,209.445318,0.022348
7230,115.671163,0.022346,1610,209.467671,0.022353
7231,115.693502,0.022339,1611,209.489997,0.022326
7232,115.715838,0.022336,1612,209.512331,0.022334
7233,115.738182,0.022344,1613,209.534674,0.022343
7234,115.749392,0.01121,1614,209.557016,0.022342
7235,115.760523,0.011131,1615,209.57935,0.022334
7236,115.771694,0.011171,1616,209.60171,0.02236
7237,115.782865,0.011171,1617,209.624035,0.022325
7238,115.794039,0.011174,1618,209.646377,0.022342
7239,115.816375,0.022336,1619,209.668716,0.022339
7240,115.838727,0.022352,1620,209.691058,0.022342
7241,115.849892,0.011165,1621,209.702227,0.011169
7242,115.861074,0.011182,1622,209.713414,0.011187
7243,115.872232,0.011158,1623,209.724573,0.011159
7244,115.883395,0.011163,1624,209.735757,0.011184
7245,115.905734,0.022339,1625,209.758165,0.022408
7246,115.916906,0.011172,1626,209.769254,0.011089
7247,115.928092,0.011186,1627,209.791605,0.022351
7248,115.950419,0.022327,1628,209.802775,0.01117
7249,115.961596,0.011177,1629,209.813933,0.011158
7250,115.972759,0.011163,1630,209.825107,0.011174
7251,115.983932,0.011173,1631,209.836292,0.011185
7252,116.006267,0.022335,1632,209.858614,0.022322
7253,116.017446,0.011179,1633,209.869787,0.011173
7254,116.028623,0.011177,1634,209.880973,0.011186
7255,116.050946,0.022323,1635,209.903293,0.02232
7256,116.062123,0.011177,1636,209.914471,0.011178
7257,116.0733,0.011177,1637,209.925633,0.011162
7258,116.084466,0.011166,1638,209.936819,0.011186
