FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
5791,1,1,0,108,96.200992,31.160320,0.020480,32.407555,1.226752,0.884600,0.000000,9.129000,0.095200,0.008500,0.660000,-18.982924,-5.838323,-1.574123,4.930288,8.796288,4.966388
5792,2,2,0,108,96.223368,7.532544,0.025600,9.850881,2.292736,1.360000,0.000000,11.687200,0.192800,0.037800,0.842800,-16.460924,-5.844423,-1.991523,4.929989,8.428288,4.983489
5793,2,1,0,108,96.268029,18.570240,0.019456,19.373055,0.783360,1.311400,0.000000,25.560600,0.313500,0.023200,0.672800,-24.882923,-5.846923,-2.180823,4.934689,8.315188,4.973788
5794,2,1,0,108,96.290372,21.059584,0.018656,21.821663,0.743424,1.359200,0.000000,4.133300,0.193900,0.017400,0.608900,-23.994223,-5.823123,-2.277123,4.931789,10.117389,4.961389
5795,2,1,0,108,96.312719,20.989952,0.019488,21.795872,0.786432,1.249800,0.000000,4.002600,0.279900,0.024800,0.935000,-24.110723,-5.847423,-1.754423,4.931989,10.247989,4.978889
5796,2,1,0,108,96.335050,20.238337,0.019456,21.041153,0.783360,1.169200,0.000000,4.698500,0.270600,0.015500,0.652900,-23.432123,-5.841922,-2.010823,4.960988,10.164488,4.987389
5797,2,1,0,108,96.357384,20.294655,0.018720,21.097759,0.784384,1.512400,0.000000,6.212900,0.197000,0.016300,0.698200,-21.899122,-5.849223,-2.450922,4.961189,9.802589,4.993689
5798,2,1,0,108,96.379737,20.376575,0.019456,21.186560,0.790528,1.265400,0.000000,8.312700,0.251000,0.020200,0.903200,-19.842522,-5.844723,-2.044823,4.871888,10.261389,4.898988
5799,4,3,0,108,96.402061,20.901888,0.021888,21.710209,0.786432,2.431400,0.000000,8.725500,0.474400,0.047300,0.704000,-19.390123,-5.683122,-1.651622,4.935889,10.438489,4.969989
5800,2,2,0,108,96.424412,20.922367,0.020480,23.236607,2.293760,1.264500,0.000000,9.803800,0.207300,0.015400,0.706700,-17.900623,-5.848723,-2.469423,4.836088,9.842889,4.861788
