FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
2346,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.285800,0.000000,0.000000,0.455400,0.013000,0.000000,0.000000,0.000000,0.000000,7.847289,10.238889,7.892588
2347,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.280700,0.000000,0.000000,0.095500,0.012800,0.000000,0.000000,0.000000,0.000000,7.854589,9.785289,7.899989
2348,1,0,0,4,0.000000,0.000000,0.000000,0.719872,0.719872,0.290400,0.000000,0.000000,0.125800,0.015000,0.000000,0.000000,0.000000,0.000000,7.846488,9.886588,7.888988
2349,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.290000,0.000000,0.000000,0.110200,0.008900,0.000000,0.000000,0.000000,0.000000,7.846889,9.890089,7.890989
2350,1,0,0,4,0.000000,0.000000,0.000000,0.711680,0.711680,0.245500,0.000000,0.000000,0.125100,0.012100,0.000000,0.000000,0.000000,0.000000,7.845588,9.942988,7.886388
2351,1,0,0,4,0.000000,0.000000,0.000000,0.717824,0.717824,0.295600,0.000000,0.000000,0.109600,0.013400,0.000000,0.000000,0.000000,0.000000,7.847189,9.972488,7.892089
2352,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.283100,0.000000,0.000000,0.122500,0.012900,0.000000,0.000000,0.000000,0.000000,7.847488,9.923589,7.891288
2353,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.299600,0.000000,0.000000,0.161000,0.012300,0.000000,0.000000,0.000000,0.000000,7.851789,9.800988,7.896288
2354,1,0,0,4,0.000000,0.000000,0.000000,0.717824,0.717824,0.289500,0.000000,0.000000,0.183100,0.009600,0.000000,0.000000,0.000000,0.000000,7.892889,9.987289,7.936289
2355,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.213400,0.000000,0.000000,0.110800,0.011000,0.000000,0.000000,0.000000,0.000000,7.935588,9.971788,7.969588
2356,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.298200,0.000000,0.000000,0.123200,0.010300,0.000000,0.000000,0.000000,0.000000,7.957088,9.982788,8.001489
2357,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.317600,0.000000,0.000000,0.115400,0.013000,0.000000,0.000000,0.000000,0.000000,7.957189,10.087688,8.005888
2358,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.268500,0.000000,0.000000,0.113500,0.012500,0.000000,0.000000,0.000000,0.000000,7.996889,10.027689,8.040090
